source_id,year,mem_type,mem_fee,paid_by,gender,postal_code,pc1,country,area,age,club,men_section,women_mixed_section,sectiontotal,school,player,coach,official,referee,umpire,ref_l1,ref_l2,ref_l3,ref_l4,ump_l2,ump_l3,ump_l4,ukcc_l1,ukcc_l2,pcs,scs,ish_1,ish_2,first_aid
IMF17-9490422,2017,Adult,25,I Will Pay,Male,EH52GB,EH52,Scotland,UK,31,Edinburgh City,1,,1,,1,,,,,,,,,2016-2017,,,,,,,,,
IMF17-9491101,2017,Adult,25,I Will Pay,Male,G28LT,G28,Scotland,UK,29,Glasgow City,1,,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9491335,2017,Adult,25,I Will Pay,Male,G760DA,G76,Scotland,UK,24,Glasgow City,1,,1,,1,,,,,2016-2017,,,,,,,,,,,,,
IMF17-9493094,2017,Adult,25,I Will Pay,Male,AB252SH,AB25,Scotland,UK,34,Robert Gordon University,1,,1,,1,1,,,,2011-2012,,,,,,,2012-2013,,2014-2015,,,,2016-2017
IMF17-9493472,2017,Adult,25,I Will Pay,Male,AB252XT,AB25,Scotland,UK,29,Robert Gordon University,1,,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9494941,2017,Adult,25,I Will Pay,Male,G140SA,G14,Scotland,UK,32,Glasgow City,1,,1,,,,,,,2010-2011,,,,,,,2010-2011,,,,,,2010-2011
IMF17-9515554,2017,Adult,25,I Will Pay,Male,AB314EL,AB31,Scotland,UK,24,Robert Gordon University,1,,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9524415,2017,Adult,25,I Will Pay,Male,21037,,USA,USA / Canada,56,Other,1,,1,,1,1,1,1,,,,,,,,,,,,,,,
IMF17-9438866,2017,Adult,25,My Club Will Pay,Female,EH152BA,EH15,Scotland,UK,38,Edinburgh Capital,,1,1,,1,1,,,,,,,,,,,,2015-2016,,,,,2015-2016
IMF17-9532107,2017,Adult,25,I Will Pay,Male,EH66ET,EH66,Scotland,UK,30,Edinburgh City,1,,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9533906,2017,Adult,25,I Will Pay,Male,EH47RT,EH47,Scotland,UK,25,Edinburgh City,1,,1,,1,,,,,2014-2015,,,,,,,,,,,,,
IMF17-9536444,2017,Adult,25,I Will Pay,Male,G512NA,G51,Scotland,UK,28,Glasgow City,1,,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9491890,2017,Adult,25,I Will Pay,Female,EH216EL,EH21,Scotland,UK,24,Edinburgh Thistle,,1,1,,1,1,,,,,,,,2015-2016,,,,,,,,,
IMF17-9714611,2017,Adult,25,I Will Pay,Male,L9A2W1,,Canada,USA / Canada,31,Other,1,,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9715086,2017,Adult,25,I Will Pay,Male,TW80FU,TW8,England,UK,31,Other,1,,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9715718,2017,Adult,25,I Will Pay,Male,E81EX,E81E,England,UK,29,Other,1,,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9730347,2017,Adult,25,I Will Pay,Male,V9L5M1,,Canada,USA / Canada,30,Other,1,,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9759062,2017,Adult,25,I Will Pay,Male,N17GR,N17,England,UK,29,Other,1,,1,,1,1,,,,,,,,,,,,,,,,,
IMF17-9770419,2017,Adult,25,I Will Pay,Male,SK121YS,SK1,England,UK,23,Other,1,,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9460569,2017,Adult,25,I Will Pay,Female,EH222ED,EH22,Scotland,UK,34,Edinburgh Thistle,,1,1,,1,1,1,,1,,,,,2010-2011,2014-2015,,,,,,,,
IMF17-9435645,2017,Adult,25,My Club Will Pay,Female,EH35DQ,EH35,Scotland,UK,33,Edinburgh Capital,,1,1,,1,1,,,,,,,,,,,,,,,,,
IMF17-9495614,2017,Adult,25,I Will Pay,Female,EH35EH,EH35,Scotland,UK,37,Edinburgh Thistle,,1,1,,,,1,,1,,,,,2016-2017,,,,,,,,,
IMF17-9461920,2017,Adult,25,I Will Pay,Female,EH35HU,EH35,Scotland,UK,26,Edinburgh Thistle,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9451140,2017,Adult,25,I Will Pay,Female,EH35LA,EH35,Scotland,UK,32,Edinburgh Thistle,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9444829,2017,Adult,25,My Club Will Pay,Female,EH35QP,EH35,Scotland,UK,29,Edinburgh Capital,,1,1,,1,,,,,,,,,,,,,,,,,,2016-2017
IMF17-9431858,2017,Adult,25,My Club Will Pay,Female,EH36LX,EH36,Scotland,UK,Not provided,Edinburgh Capital,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9463684,2017,Adult,25,I Will Pay,Female,EH36PX,EH36,Scotland,UK,25,Edinburgh Thistle,,1,1,Glenalmond College,1,,,,,,,,,,,,2013-2014,,,,,,
IMF17-9453421,2017,Adult,25,I Will Pay,Female,EH36PY,EH36,Scotland,UK,Not provided,Edinburgh Thistle,,1,1,,1,,1,,1,,,,,,2015-2016,,,,,,,,
IMF17-9433075,2017,Adult,25,My Club Will Pay,Female,EH37BD,EH37,Scotland,UK,26,Edinburgh Capital,,1,1,,1,1,,,,,,,,,,,,,,,,,
IMF17-9442636,2017,Adult,25,My Club Will Pay,Female,EH39LJ,EH39,Scotland,UK,30,Edinburgh Capital,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9460089,2017,Adult,25,I Will Pay,Female,EH414HG,EH41,Scotland,UK,23,Edinburgh Thistle,,1,1,,1,,,,,,,,,2016-2017,,,,,,,,,
IMF17-9442833,2017,Adult,25,My Club Will Pay,Female,EH41DT,EH41,Scotland,UK,26,Edinburgh Capital,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9442191,2017,Adult,25,My Club Will Pay,Female,EH41HN,EH41,Scotland,UK,27,Edinburgh Thistle,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9491254,2017,Adult,25,My Club Will Pay,Female,EH41QX,EH41,Scotland,UK,Not provided,Edinburgh Capital,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9457134,2017,Adult,25,I Will Pay,Female,EH43DA,EH43,Scotland,UK,34,Edinburgh Thistle,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9442144,2017,Adult,25,My Club Will Pay,Female,EH64AQ,EH64,Scotland,UK,28,Edinburgh Capital,,1,1,,1,1,,,,,,,,,,,,,,,,,2012-2013
IMF17-9435706,2017,Adult,25,My Club Will Pay,Female,EH64TW,EH64,Scotland,UK,25,Edinburgh Capital,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-9435659,2017,Adult,25,My Club Will Pay,Female,EH66SA,EH66,Scotland,UK,34,Edinburgh Capital,,1,1,,1,1,1,,1,,,,,2010-2011,,,,,,,,,
IMF17-9685620,2017,Adult,25,My Club Will Pay,Female,EH74BJ,EH74,Scotland,UK,26,Edinburgh Capital,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9442406,2017,Adult,25,My Club Will Pay,Female,EH74BU,EH74,Scotland,UK,28,Edinburgh Capital,,1,1,,1,1,,,,,,,,,,,2011-2012,,,,,,
IMF17-9491427,2017,Adult,25,I Will Pay,Female,EH75EE,EH75,Scotland,UK,32,Edinburgh Capital,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9450436,2017,Adult,25,I Will Pay,Female,EH91LU,EH91,Scotland,UK,32,Edinburgh Thistle,,1,1,,1,1,,,,,,,,2012-2013,,,,,,,,,
IMF17-9442518,2017,Adult,25,I Will Pay,Female,FK81UA,FK81,Scotland,UK,25,Glasgow City,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9441647,2017,Adult,25,I Will Pay,Female,FK94DK,FK94,Scotland,UK,24,Glasgow City,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9438211,2017,Adult,25,I Will Pay,Female,FK95GD,FK95,Scotland,UK,25,Glasgow City,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9450291,2017,Adult,25,I Will Pay,Female,G115EG,G11,Scotland,UK,24,Edinburgh Thistle,,1,1,,1,,,,,,,,,2013-2014,,,,,,,,,
IMF17-9466714,2017,Adult,25,I Will Pay,Female,G128PR,G12,Scotland,UK,27,Glasgow City,,1,1,,1,1,,,,,,,,2012-2013,,,,,,,,,
IMF17-9532045,2017,Adult,25,I Will Pay,Female,G208QX,G20,Scotland,UK,24,Glasgow City,,1,1,,1,,,,,,,,,2014-2015,,,,,,,,,
IMP-9435350,2017,Adult,25,I Will Pay,Female,G311PZ,G31,Scotland,UK,24,Glasgow City,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9443394,2017,Adult,25,I Will Pay,Female,G331RL,G33,Scotland,UK,28,Glasgow City,,1,1,,1,,,,,,,,,,,,2012-2013,,,,,,
IMF17-9591985,2017,Adult,25,I Will Pay,Female,G411QH,G41,Scotland,UK,25,Glasgow City,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-9429117,2017,Adult,25,I Will Pay,Female,G511BW,G51,Scotland,UK,29,Glasgow City,,1,1,,1,1,,,,,,,,,,,,,,,,,
IMF17-9433073,2017,Adult,25,I Will Pay,Female,G612AH,G61,Scotland,UK,39,Glasgow City,,1,1,,1,,1,,1,,,,,2010-2011,,,2010-2011,,,,,,
IMF17-9445802,2017,Adult,25,I Will Pay,Female,KA13QN,KA13,Scotland,UK,24,Glasgow City,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-9861784,2017,Adult,25,I Will Pay,Female,KA65AL,KA65,Scotland,UK,31,Other,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9504323,2017,Adult,25,My Club Will Pay,Female,KY114SS,KY11,Scotland,UK,25,Edinburgh Capital,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9651040,2017,Adult,25,I Will Pay,Female,KY118SH,KY11,Scotland,UK,24,Edinburgh Thistle,,1,1,,1,,,,,,,,,,,,,,,,,,
IMP-9428197,2017,Adult,25,I Will Pay,Male,92648,,USA,USA / Canada,24,Other,1,,1,,1,,,,,,,,,,,,,,,,,,
IMP-9429043,2017,Adult,25,I Will Pay,Male,BB112QP,BB11,England,UK,27,Edinburgh City,1,,1,,1,,1,1,,2010-2011,,,,,,,,2015-2016,,,,,
IMP-9429081,2017,Adult,25,I Will Pay,Male,EH75FX,EH75,Scotland,UK,32,Edinburgh City,1,,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9514844,2017,Adult,25,My Club Will Pay,Female,PH152PP,PH15,Scotland,UK,20,Edinburgh Capital,,1,1,,1,,,,,,,,,,,,2016-2017,,,,,,
IMF17-9442180,2017,Adult,25,I Will Pay,Female,TD26SA,TD2,England,UK,46,Edinburgh Thistle,,1,1,,1,1,,,,,,,,,,,,,,,,,
IMF17-9452262,2017,Adult,25,I Will Pay,Female,TD58LQ,TD5,Scotland,UK,22,Edinburgh Thistle,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9666176,2017,Adult,25,I Will Pay,Female,TW25TQ,TW2,England,UK,32,Other,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9696254,2017,Alumni,10,I Will Pay,Female,EH129DQ,EH12,Scotland,UK,Not provided,Stirling University,,1,1,,,,,,,,,,,,,,,,,,,,
IMP-9495621,2017,Alumni,10,I Will Pay,Male,EH35EH,EH35,Scotland,UK,38,Edinburgh Thistle,1,,1,,,,,,,,,,,,,,,,,,,,
IMF17-9932304,2017,Junior,15,I Will Pay,Female,AB345NP,AB34,Scotland,UK,16,School,,1,1,Wycombe Abbey School,1,,,,,,,,,,,,,,,,,,
IMF17-9819817,2017,Junior,15,I Will Pay,Female,AL38BD,AL38,England,UK,16,School,,1,1,St George�s School Harpenden,1,,,,,,,,,,,,,,,,,,
IMF17-9938565,2017,Junior,15,I Will Pay,Female,AL49XJ,AL49,England,UK,17,School,,1,1,St Albans High School,1,,,,,,,,,,,,,,,,,,
IMF17-9433116,2017,Junior,15,I Will Pay,Female,AL53BD,AL53,England,UK,16,School,,1,1,Haberdashers' Aske's School for Girls,1,,,,,,,,,,,,,,,,,,
IMF17-9590963,2017,Junior,15,I Will Pay,Female,DD112NX,DD11,Scotland,UK,16,School,,1,1,Westonbirt School,1,,,,,,,,,,,,,,,,,,
IMF17-9462217,2017,Junior,15,I Will Pay,Female,DD76LL,DD76,Scotland,UK,15,School,,1,1,Glenalmond College,,,,,,,,,,,,,,,,,,,
IMF17-9819713,2017,Junior,15,I Will Pay,Female,EH107AX,EH10,Scotland,UK,17,School,,1,1,Wycombe Abbey School,1,,,,,,,,,,,,,,,,,,
IMF17-9843233,2017,Junior,15,I Will Pay,Female,EH125HN,EH12,Scotland,UK,14,School,,1,1,"St George's School for Girls, Edinburgh",1,,,,,,,,,,,,,,,,,,
IMF17-9465203,2017,Junior,15,I Will Pay,Female,EH125LT,EH12,Scotland,UK,14,School,,1,1,"St George's School for Girls, Edinburgh",1,,,,,,,,,,,,,,,,,,
IMF17-9837710,2017,Junior,15,I Will Pay,Female,EH125YG,EH12,Scotland,UK,Not provided,School,,1,1,"St George's School for Girls, Edinburgh",1,,,,,,,,,,,,,,,,,,
IMF17-9822597,2017,Junior,15,I Will Pay,Female,EH126NW,EH12,Scotland,UK,16,School,,1,1,"St George's School for Girls, Edinburgh",1,,,,,,,,,,,,,,,,,,
IMF17-9524965,2017,Junior,15,I Will Pay,Male,EH530AX,EH53,Scotland,UK,14,School,,1,1,"St George's School for Girls, Edinburgh",,,,,,,,,,,,,,,,,,,
IMF17-9692259,2017,Junior,15,I Will Pay,Female,EH209SZ,EH20,Scotland,UK,17,Edinburgh Capital,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9895516,2017,Junior,15,I Will Pay,Female,EH217TQ,EH21,Scotland,UK,16,School,,1,1,Loretto,1,,,,,,,,,,,,,,,,,,
IMF17-9845678,2017,Junior,15,I Will Pay,Female,EH218RU,EH21,Scotland,UK,15,School,,1,1,"St George's School for Girls, Edinburgh",,,,,,,,,,,,,,,,,,,
IMF17-9451877,2017,Junior,15,I Will Pay,Female,EH288LQ,EH28,Scotland,UK,17,Edinburgh Thistle,,1,1,,1,,,,,,,,,,,,,,,,,,
IMF17-9844825,2017,Junior,15,I Will Pay,Female,EH312BD,EH31,Scotland,UK,17,School,,1,1,Loretto,1,,,,,,,,,,,,,,,,,,
IMF17-9461882,2017,Junior,15,I Will Pay,Female,EH345BE,EH34,Scotland,UK,16,School,,1,1,Loretto,,,,,,,,,,,,,,,,,,,
IMF17-9495214,2017,Junior,15,I Will Pay,Female,EH36JD,EH36,Scotland,UK,17,School,,1,1,Glenalmond College,,,,,,,,,,,,,,,,,,,
IMF17-9461009,2017,Junior,15,I Will Pay,Female,EH42ED,EH42,Scotland,UK,18,Edinburgh Thistle,,1,1,"St George's School for Girls, Edinburgh",1,,,,,,,,,,,,,,,,,,
IMF17-9837599,2017,Junior,15,I Will Pay,Female,EH43BT,EH43,Scotland,UK,18,School,,1,1,"St George's School for Girls, Edinburgh",,,,,,,,,,,,,,,,,,,
IMF17-9843360,2017,Junior,15,I Will Pay,Female,EH496QL,EH49,Scotland,UK,15,School,,1,1,"St George's School for Girls, Edinburgh",1,,,,,,,,,,,,,,,,,,
IMF17-9823450,2017,Junior,15,I Will Pay,Female,EH4R3AQ,EH4R,Scotland,UK,17,School,,1,1,"Fettes College, Edinburgh",,,,,,,,,,,,,,,,,,,
IMF17-9465111,2017,Junior,15,I Will Pay,Female,EH510DG,EH51,Scotland,UK,14,School,,1,1,"St George's School for Girls, Edinburgh",,,,,,,,,,,,,,,,,,,
IMF17-9459077,2017,Junior,15,I Will Pay,Female,EH52FA,EH52,Scotland,UK,18,School,,1,1,"Fettes College, Edinburgh",,,,,,,,,,,,,2016-2017,,,,,,2014-2015
IMF17-9839715,2017,Junior,15,I Will Pay,Female,EH75BA,EH75,Scotland,UK,14,School,,1,1,"St George's School for Girls, Edinburgh",,,,,,,,,,,,,,,,,,,
IMF17-9511775,2017,Junior,15,My Club Will Pay,Female,FK103PY,FK10,Scotland,UK,18,Edinburgh Capital,,1,1,"Fettes College, Edinburgh",1,,,,,,,,,,,,2016-2017,,,,,,
IMF17-9507358,2017,Junior,15,I Will Pay,Female,KT220HR,KT22,England,UK,14,School,,1,1,Guildford High School,1,,,,,,,,,,,,,,,,,,
IMF17-9506204,2017,Junior,15,I Will Pay,Female,KT246NT,KT24,England,UK,17,School,,1,1,"St Catherine's, Bramley, Surrey",1,,,,,,,,,,,,,,,,,,
IMF17-9944206,2017,Junior,15,I Will Pay,Female,KY154NZ,KY15,Scotland,UK,17,School,,1,1,Wycombe Abbey School,,,,,,,,,,,,,,,,,,,
IMF17-9622427,2017,Junior,15,I Will Pay,Female,KY30AG,KY30,Scotland,UK,18,Edinburgh Thistle,,1,1,"St George's School for Girls, Edinburgh",1,,,,,,,,,,,,,,,,,,
IMF17-9947786,2017,Junior,15,I Will Pay,Female,LU79FR,LU79,England,UK,15,School,,1,1,Berkhamsted School,1,,,,,,,,,,,,,,,,,,
IMF17-9464074,2017,Junior,15,I Will Pay,Female,NE461RQ,NE46,England,UK,16,School,,1,1,Glenalmond College,,,,,,,,,,,,,,,,,,,
IMF17-9462994,2017,Junior,15,I Will Pay,Female,PH13RY,PH13,Scotland,UK,15,School,,1,1,Glenalmond College,1,,,,,,,,,,,,,,,,,,
IMF17-9493629,2017,Junior,15,I Will Pay,Female,PH20DA,PH20,Scotland,UK,18,School,,1,1,Glenalmond College,,,,,,,,,,,,,,,,,,,
IMF17-9830098,2017,Junior,15,I Will Pay,Female,RH80NJ,RH80,England,UK,14,School,,1,1,Caterham School Surrey England,1,,,,,,,,,,,,,,,,,,
IMF17-9824396,2017,Junior,15,I Will Pay,Female,RH89HS,RH89,England,UK,14,School,,1,1,Caterham School Surrey England,1,,,,,,,,,,,,,,,,,,
IMF17-9840502,2017,Junior,15,I Will Pay,Female,SO211BB,SO21,England,UK,16,School,,1,1,"St Swithuns, Winchester, Hampshire",,,,,,,,,,,,,,,,,,,
IMF17-9431887,2017,Junior,15,Life Member,Female,SW148DR,SW1,England,UK,17,School,,1,1,Putney High School,1,,,,,,,,,,,,,,,,,,
IMF17-9836233,2017,Junior,15,I Will Pay,Female,SW153LF,SW1,England,UK,15,School,,1,1,St Paul�s Girls School. London,1,,,,,,,,,,,,,,,,,,
IMF17-9502297,2017,Junior,15,I Will Pay,Female,SW156DZ,SW1,England,UK,16,School,,1,1,Wycombe Abbey School,,,,,,,,,,,,,,,,,,,
IMF17-9827236,2017,Junior,15,I Will Pay,Female,SW66DT,SW6,England,UK,15,School,,1,1,St Paul�s Girls School. London,1,,,,,,,,,,,,,,,,,,
IMF17-9892540,2017,Junior,15,I Will Pay,Female,TD57QN,TD5,Scotland,UK,16,School,,1,1,"Fettes College, Edinburgh",,,,,,,,,,,,,,,,,,,
IMF17-9464042,2017,Junior,15,I Will Pay,Female,TD99ST,TD9,Scotland,UK,17,School,,1,1,Glenalmond College,1,,,,,,,,,,,,,,,,,,
IMF17-9665932,2017,Junior,15,I Will Pay,Female,TN133AF,TN13,England,UK,17,School,,1,1,Walthamstow Hall,1,,,,,,,,,,,,,,,,,,
